Case,gate length,Theta,Phi,dt,combination,fidelity,total time,computing time
case279,1,0.233643476,1.251059666,2.6,[3],0.9928014090325943,2.6,0.01700139045715332
case280,27,2.21856492477636,3.508320515536528,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 4, 4]",0.9996582021035051,70.2,286.6584153175354
case281,26,2.3631917464654344,5.300488476094195,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4, 4]",0.9999852785630424,67.60000000000001,286.9455187320709
case282,6,0.575814475,2.67804681,2.6,"[4, 1, 1, 1, 3, 3]",0.9990524826051164,15.600000000000001,55.453059911727905
case283,26,2.0991247404309625,5.492090970570151,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 0, 2, 2, 2, 2]",0.9999980064343449,67.60000000000001,284.6441011428833
case284,26,2.360393141,1.165108528,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3]",0.9982202043639943,67.60000000000001,285.84857726097107
case285,28,2.773080677,5.446930745,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",0.9941232939595211,72.8,285.72168922424316
case286,10,0.815367373,3.282831857,2.6,"[3, 2, 2, 4, 4, 1, 0, 3, 2, 2]",0.99991136043254,26.0,281.3779196739197
case287,27,2.2365954212297403,0.271164876882156,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 2, 2, 4, 4]",0.9993022958533806,70.2,285.4005882740021
case288,26,2.476907485,5.439634833,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",0.9995073370530745,67.60000000000001,287.2848289012909
case289,5,0.550914569,0.439886217,2.6,"[2, 4, 4, 4, 1]",0.9971865793688597,13.0,10.673495054244995
case290,2,0.241791703,3.131443707,2.6,"[3, 2]",0.9992521446123732,5.2,0.06932520866394043
case291,10,0.752897994,0.682931037,2.6,"[1, 1, 3, 3, 4, 2, 4, 4, 4, 1]",0.9999976818959055,26.0,279.5870876312256
case292,18,1.557255933,6.093853352,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3, 2, 4, 4, 4]",0.999969051732221,46.800000000000004,282.8526659011841
case293,12,1.235279636,0.711778171,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",0.9963222280310426,31.200000000000003,282.5314166545868
case294,12,1.196601466,1.527332138,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",0.9986188385772332,31.200000000000003,290.3477704524994
case295,8,0.726437004,2.851719419,2.6,"[2, 2, 4, 1, 1, 3, 3, 2]",0.9994752960190683,20.8,217.3779878616333
case296,27,2.05907289455305,4.813093634317241,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 4, 3, 3, 3, 3, 2]",0.9999959300616656,70.2,211.90144658088684
case297,18,1.60726453,2.98157142,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 1, 1, 1, 3, 2]",0.9999708307951501,46.800000000000004,250.01910734176636
case298,18,1.36516405,5.560643959,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 3, 4, 2, 0, 1]",0.9999954031325211,46.800000000000004,269.5821726322174
case299,10,0.738890043,2.899261697,2.6,"[3, 3, 2, 2, 4, 1, 1, 3, 2, 2]",0.9997873679962221,26.0,291.05323553085327
case300,26,2.536225853,0.512661148,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",0.9941871724166506,67.60000000000001,266.5855541229248
case301,33,2.704953023095414,0.7689183792741275,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3, 3, 2, 2, 4, 4]",0.9999031644613686,85.8,280.7530643939972
case302,26,2.580294858,3.937693125,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",0.994003385342436,67.60000000000001,264.18634939193726
case303,26,2.0905636,0.806881985,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 1, 3, 2, 2, 1, 4, 1]",0.9999987190403029,67.60000000000001,260.6769633293152
case304,18,1.545856418,3.261090645,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 3, 3, 2, 2]",0.9983752145049446,46.800000000000004,259.94768023490906
case305,20,1.549260751,0.383822743,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1, 3, 2, 2, 4, 4, 1]",0.9995233099469564,52.0,255.1421914100647
