6,0.738933008,1.603835271,2.6,"[2, 4, 4, 1, 1, 3]",15.6,3.303733826,,
6,0.714815177,0.669435007,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.585800648,,
6,0.713223276,5.502134715,2.6,"[3, 3, 2, 2, 4, 4]",15.6,3.642813921,,
6,0.666669182,4.172099593,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673820734,,
7,0.70220658,3.386917106,2.6,"[4, 4, 1, 1, 3, 3, 2]",18.2,6.139372349,,
5,0.543770185,3.020571789,2.6,"[1, 1, 3, 3, 2]",13,10.73238397,,
5,0.5693318,1.377999979,2.6,"[4, 4, 1, 1, 3]",13,13.60304022,,
5,0.614262264,2.081527506,2.6,"[4, 1, 1, 3, 3]",13,16.03858495,,
6,0.619224648,1.206254223,2.6,"[2, 4, 4, 1, 1, 3]",15.6,18.03700757,,
7,0.676210726,4.432199723,2.6,"[1, 1, 3, 3, 2, 2, 4]",18.2,22.76008677,,
7,0.730341563,0.572825815,2.6,"[3, 2, 2, 4, 4, 1, 1]",18.2,24.5044775,,
6,0.70297049,4.19672087,2.6,"[1, 3, 3, 3, 2, 2]",15.6,32.06916761,,
8,0.735397955,5.961285842,2.6,"[1, 3, 3, 2, 2, 2, 4, 1]",20.8,59.88738465,,
4,0.527621784,6.198239983,2.6,"[2, 4, 4, 1]",10.4,0.516114712,,
4,0.555511591,4.873401038,2.6,"[3, 2, 2, 4]",10.4,0.703157663,,
4,0.546092508,5.712063817,2.6,"[2, 2, 4, 4]",10.4,0.890198231,,
5,0.601164187,5.365457611,2.6,"[3, 2, 2, 4, 4]",13,1.345298767,,
5,0.591741536,2.346628568,2.6,"[4, 1, 1, 3, 3]",13,1.755391598,,
5,0.642847083,0.057490108,2.6,"[2, 2, 4, 4, 1]",13,1.773396254,,
5,0.620552249,1.603507448,2.6,"[4, 4, 1, 1, 3]",13,1.784398556,,
5,0.501240603,0.475222446,2.6,"[2, 2, 4, 4, 1]",13,1.994443178,,
6,0.690103704,3.02464866,2.6,"[4, 1, 1, 3, 3, 2]",15.6,2.619585037,,
6,0.743823701,4.818825257,2.6,"[1, 3, 3, 2, 2, 4]",15.6,3.303734064,,
6,0.690432928,0.688695981,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.585800886,,
6,0.720271687,0.92889085,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.642813921,,
6,0.569777255,4.190158986,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673820972,,
7,0.721530445,1.803956687,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,6.139372349,,
5,0.532792216,2.901173844,2.6,"[1, 1, 3, 3, 2]",13,10.73238492,,
5,0.568351073,1.402433672,2.6,"[4, 4, 1, 1, 3]",13,13.6031878,,
5,0.628793612,2.06912684,2.6,"[4, 1, 1, 3, 3]",13,16.0425849,,
6,0.64401747,1.281287062,2.6,"[2, 4, 4, 1, 1, 3]",15.6,18.03800797,,
7,0.684588034,2.914714429,2.6,"[4, 4, 1, 1, 3, 3, 2]",18.2,22.76008677,,
7,0.710505762,2.097405103,2.6,"[2, 4, 4, 1, 1, 3, 3]",18.2,24.50547647,,
6,0.66578887,1.132491534,2.6,"[2, 4, 4, 4, 1, 1]",15.6,32.07713461,,
8,0.741569967,5.852705523,2.6,"[1, 3, 3, 3, 2, 2, 4, 4]",20.8,59.88938618,,
4,0.534610264,6.206815682,2.6,"[2, 4, 4, 1]",10.4,0.516114712,,
4,0.517046001,4.836914216,2.6,"[3, 2, 2, 4]",10.4,0.704156399,,
4,0.549597195,2.546881808,2.6,"[1, 1, 3, 3]",10.4,0.890198231,,
5,0.63790541,3.77634704,2.6,"[1, 3, 3, 2, 2]",13,1.345298767,,
5,0.629557807,3.878166997,2.6,"[1, 3, 3, 2, 2]",13,1.755391598,,
5,0.649575733,1.656268331,2.6,"[4, 4, 1, 1, 3]",13,1.773396254,,
5,0.62441533,5.535873419,2.6,"[3, 2, 2, 4, 4]",13,1.784398556,,
5,0.536549998,0.460939609,2.6,"[2, 2, 4, 4, 1]",13,1.994443178,,
6,0.707010098,3.020750498,2.6,"[4, 1, 1, 3, 3, 2]",15.6,2.619585037,,
6,0.672180508,0.033773171,2.6,"[3, 2, 2, 4, 4, 1]",15.6,3.303734303,,
6,0.735045845,2.227012454,2.6,"[4, 4, 1, 1, 3, 3]",15.6,3.585800886,,
6,0.660068223,1.024956259,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.642814159,,
6,0.664249568,5.730404244,2.6,"[3, 3, 2, 2, 4, 4]",15.6,3.673820972,,
7,0.73044237,4.138299318,2.6,"[4, 1, 1, 3, 3, 2, 2]",18.2,6.139372349,,
5,0.512045924,2.811941098,2.6,"[1, 1, 3, 3, 2]",13,10.7323873,,
5,0.560352403,6.026376822,2.6,"[2, 2, 4, 4, 1]",13,13.60702324,,
5,0.618217287,3.67245823,2.6,"[1, 3, 3, 2, 2]",13,16.04258561,,
6,0.645931331,2.878546457,2.6,"[4, 1, 1, 3, 3, 2]",15.6,18.04003239,,
7,0.683352682,1.371141401,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,22.76108766,,
7,0.715532545,5.120660218,2.6,"[1, 3, 3, 2, 2, 4, 4]",18.2,24.50547743,,
6,0.66371812,5.909753709,2.6,"[3, 2, 2, 2, 4, 4]",15.6,32.0781281,,
8,0.740691112,4.252462799,2.6,"[4, 1, 1, 1, 3, 3, 2, 2]",20.8,59.8973875,,
4,0.549043462,6.186661494,2.6,"[2, 4, 4, 1]",10.4,0.516114712,,
4,0.554537103,4.822229576,2.6,"[3, 2, 2, 4]",10.4,0.704156637,,
4,0.56376014,3.96667841,2.6,"[3, 3, 2, 2]",10.4,0.890198231,,
5,0.509313324,5.390658556,2.6,"[3, 2, 2, 4, 4]",13,1.345299006,,
5,0.641979898,2.24289084,2.6,"[4, 1, 1, 3, 3]",13,1.755391598,,
5,0.650248422,1.791160953,2.6,"[4, 4, 1, 1, 3]",13,1.773396254,,
5,0.62959952,3.197227504,2.6,"[1, 1, 3, 3, 2]",13,1.784398556,,
5,0.538723385,0.390445707,2.6,"[2, 2, 4, 4, 1]",13,1.994443178,,
6,0.735220132,1.560316576,2.6,"[2, 4, 4, 1, 1, 3]",15.6,2.619585037,,
6,0.692257567,1.588482812,2.6,"[2, 4, 4, 1, 1, 3]",15.6,3.303734779,,
6,0.696835278,2.263353315,2.6,"[4, 4, 1, 1, 3, 3]",15.6,3.585801125,,
6,0.674248759,5.497931735,2.6,"[3, 3, 2, 2, 4, 4]",15.6,3.642814159,,
6,0.670474717,4.126464823,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673820972,,
7,0.732183347,5.027949239,2.6,"[1, 1, 3, 3, 2, 2, 4]",18.2,6.139372349,,
4,0.543102393,5.257378505,2.6,"[2, 2, 4, 4]",10.4,10.73239803,,
5,0.563460125,6.009566231,2.6,"[2, 2, 4, 4, 1]",13,13.60704112,,
5,0.629771554,3.637057736,2.6,"[1, 3, 3, 2, 2]",13,16.04358554,,
6,0.644569582,1.279089305,2.6,"[2, 4, 4, 1, 1, 3]",15.6,18.04903412,,
6,0.723405945,0.585870557,2.6,"[2, 2, 4, 4, 1, 1]",15.6,22.76208758,,
7,0.728511057,0.572764654,2.6,"[3, 2, 2, 4, 4, 1, 1]",18.2,24.50547791,,
6,0.667076576,4.256274127,2.6,"[1, 3, 3, 3, 2, 2]",15.6,32.08217025,,
8,0.741159282,1.128111649,2.6,"[3, 2, 2, 2, 4, 4, 1, 1]",20.8,59.97540498,,
4,0.55628186,3.050522348,2.6,"[1, 3, 3, 2]",10.4,0.516114712,,
4,0.507516651,5.002882903,2.6,"[3, 2, 2, 4]",10.4,0.704156876,,
4,0.564679322,4.049926217,2.6,"[3, 3, 2, 2]",10.4,0.890198231,,
5,0.541899174,3.798996355,2.6,"[1, 3, 3, 2, 2]",13,1.345299006,,
5,0.600291137,0.901938406,2.6,"[2, 4, 4, 1, 1]",13,1.755391836,,
5,0.652590501,1.737778853,2.6,"[4, 4, 1, 1, 3]",13,1.773396254,,
5,0.635334373,5.579853745,2.6,"[3, 2, 2, 4, 4]",13,1.784398556,,
5,0.562570123,3.473201714,2.6,"[1, 1, 3, 3, 2]",13,1.994443178,,
6,0.735785459,1.452635007,2.6,"[2, 4, 4, 1, 1, 3]",15.6,2.619585037,,
6,0.699353044,3.295802671,2.6,"[4, 1, 1, 3, 3, 2]",15.6,3.303734779,,
6,0.597848107,1.101304834,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.585801601,,
6,0.685897947,0.989315146,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.642814159,,
6,0.678713048,4.1408592,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673820972,,
7,0.739608833,5.706627276,2.6,"[1, 3, 3, 2, 2, 4, 4]",18.2,6.139372349,,
5,0.526358886,4.506963679,2.6,"[3, 3, 2, 2, 4]",13,10.73239875,,
5,0.568540206,1.335463507,2.6,"[4, 4, 1, 1, 3]",13,13.6070416,,
5,0.621738227,5.186034786,2.6,"[3, 2, 2, 4, 4]",13,16.04458594,,
6,0.642902589,1.253001516,2.6,"[2, 4, 4, 1, 1, 3]",15.6,18.05101061,,
7,0.689213715,4.509483956,2.6,"[1, 1, 3, 3, 2, 2, 4]",18.2,22.76408744,,
6,0.607536772,4.298080355,2.6,"[1, 3, 3, 3, 2, 2]",15.6,24.50747752,,
6,0.667757386,2.692859261,2.6,"[4, 1, 1, 1, 3, 3]",15.6,32.08217072,,
8,0.736425167,1.200169031,2.6,"[3, 2, 2, 2, 4, 4, 1, 1]",20.8,59.98240685,,
4,0.558023336,1.471419891,2.6,"[4, 1, 1, 3]",10.4,0.516114712,,
4,0.552029678,3.245423048,2.6,"[1, 3, 3, 2]",10.4,0.704156876,,
4,0.50032902,3.972604784,2.6,"[3, 3, 2, 2]",10.4,0.890198469,,
5,0.627024994,5.317534116,2.6,"[3, 2, 2, 4, 4]",13,1.345299244,,
5,0.608559228,3.858842942,2.6,"[1, 3, 3, 2, 2]",13,1.755391836,,
5,0.661191842,0.112631414,2.6,"[2, 2, 4, 4, 1]",13,1.773396254,,
5,0.63732479,4.873464688,2.6,"[3, 3, 2, 2, 4]",13,1.784398556,,
5,0.537602084,0.401986962,2.6,"[2, 2, 4, 4, 1]",13,1.994443417,,
6,0.632189044,1.485378577,2.6,"[2, 4, 4, 1, 1, 3]",15.6,2.619585276,,
6,0.72442364,4.827823573,2.6,"[1, 3, 3, 2, 2, 4]",15.6,3.303734779,,
6,0.630458395,0.310079391,2.6,"[3, 2, 2, 4, 4, 1]",15.6,3.585801601,,
6,0.710013677,0.946242403,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.642814159,,
6,0.721410796,4.046368684,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673820972,,
7,0.707887455,0.22242052,2.6,"[3, 3, 2, 2, 4, 4, 1]",18.2,6.140363932,,
5,0.526603431,6.066518173,2.6,"[2, 2, 4, 4, 1]",13,10.73339796,,
5,0.567985461,2.917645148,2.6,"[1, 1, 3, 3, 2]",13,13.60804081,,
5,0.612160603,3.624359875,2.6,"[1, 3, 3, 2, 2]",13,16.04556584,,
6,0.646290878,2.829325127,2.6,"[4, 1, 1, 3, 3, 2]",15.6,18.06601524,,
6,0.705213759,5.266186903,2.6,"[3, 3, 2, 2, 4, 4]",15.6,22.76608825,,
7,0.712466051,0.547366788,2.6,"[3, 2, 2, 4, 4, 1, 1]",18.2,24.50947833,,
6,0.664383986,5.892288757,2.6,"[3, 2, 2, 2, 4, 4]",15.6,32.08312893,,
8,0.73760644,5.903400335,2.6,"[1, 3, 3, 3, 2, 2, 4, 4]",20.8,60.03941917,,
4,0.525501426,0.031901167,2.6,"[2, 4, 4, 1]",10.4,0.51611495,,
4,0.509017885,3.423422939,2.6,"[1, 3, 3, 2]",10.4,0.704157114,,
4,0.507963829,4.230840169,2.6,"[3, 3, 2, 2]",10.4,0.890198469,,
5,0.664824913,5.329936997,2.6,"[3, 2, 2, 4, 4]",13,1.345299244,,
5,0.611147166,2.26149564,2.6,"[4, 1, 1, 3, 3]",13,1.755391836,,
5,0.550031455,1.787592349,2.6,"[4, 4, 1, 1, 3]",13,1.773396492,,
5,0.648173599,3.185016106,2.6,"[1, 1, 3, 3, 2]",13,1.784398556,,
5,0.581517494,0.323577191,2.6,"[2, 2, 4, 4, 1]",13,1.994443417,,
6,0.702906053,1.46073622,2.6,"[2, 4, 4, 1, 1, 3]",15.6,2.619585276,,
6,0.697239527,0.107124789,2.6,"[3, 2, 2, 4, 4, 1]",15.6,3.303735495,,
6,0.601067051,1.091947941,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.58580184,,
6,0.720731608,0.852479451,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.642814159,,
6,0.587748435,5.75828182,2.6,"[3, 3, 2, 2, 4, 4]",15.6,3.673821211,,
7,0.708284422,1.83636996,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,6.140364647,,
5,0.533189698,6.062675269,2.6,"[2, 2, 4, 4, 1]",13,10.7333982,,
5,0.567432632,6.051604283,2.6,"[2, 2, 4, 4, 1]",13,13.61202765,,
5,0.610680129,5.194455034,2.6,"[3, 2, 2, 4, 4]",13,16.0455687,,
6,0.642728184,6.015548341,2.6,"[3, 2, 2, 4, 4, 1]",15.6,18.06903863,,
7,0.6879829,6.110239509,2.6,"[3, 3, 2, 2, 4, 4, 1]",18.2,22.76709604,,
7,0.706160366,5.240371373,2.6,"[1, 3, 3, 2, 2, 4, 4]",18.2,24.51044655,,
6,0.663135113,5.855932011,2.6,"[3, 2, 2, 2, 4, 4]",15.6,32.08813047,,
8,0.742037072,5.868686871,2.6,"[1, 3, 3, 3, 2, 2, 4, 4]",20.8,60.0464201,,
4,0.529919772,3.114004513,2.6,"[1, 3, 3, 2]",10.4,0.51611495,,
4,0.525530332,0.258103107,2.6,"[2, 4, 4, 1]",10.4,0.704157114,,
4,0.517368088,0.973974058,2.6,"[4, 4, 1, 1]",10.4,0.890198469,,
5,0.530968431,5.364868482,2.6,"[3, 2, 2, 4, 4]",13,1.345299482,,
5,0.656022016,5.482503229,2.6,"[3, 2, 2, 4, 4]",13,1.755391836,,
5,0.553608242,1.862704498,2.6,"[4, 4, 1, 1, 3]",13,1.773396492,,
5,0.659205437,0.188330356,2.6,"[2, 2, 4, 4, 1]",13,1.784398556,,
5,0.508106705,3.519819862,2.6,"[1, 1, 3, 3, 2]",13,1.994443893,,
6,0.718739041,3.051983387,2.6,"[4, 1, 1, 3, 3, 2]",15.6,2.619585276,,
6,0.662469135,3.340665627,2.6,"[4, 1, 1, 3, 3, 2]",15.6,3.30373764,,
6,0.667034294,0.275405433,2.6,"[3, 2, 2, 4, 4, 1]",15.6,3.58580184,,
6,0.736305681,2.474999435,2.6,"[4, 4, 1, 1, 3, 3]",15.6,3.642814159,,
6,0.616155979,4.179058216,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673821211,,
7,0.716445059,4.135545188,2.6,"[4, 1, 1, 3, 3, 2, 2]",18.2,6.140365362,,
5,0.524386613,4.565466102,2.6,"[3, 3, 2, 2, 4]",13,10.73339868,,
5,0.561932341,6.038595697,2.6,"[2, 2, 4, 4, 1]",13,13.61204219,,
5,0.609375601,3.710115922,2.6,"[1, 3, 3, 2, 2]",13,16.04656887,,
6,0.642258077,5.941375353,2.6,"[3, 2, 2, 4, 4, 1]",15.6,18.08204103,,
7,0.678263104,2.869889214,2.6,"[4, 4, 1, 1, 3, 3, 2]",18.2,22.76805973,,
7,0.715347905,2.016549343,2.6,"[2, 4, 4, 1, 1, 3, 3]",18.2,24.51245236,,
6,0.66569814,2.692258761,2.6,"[4, 1, 1, 1, 3, 3]",15.6,32.09013128,,
8,0.739527828,4.270558003,2.6,"[4, 1, 1, 1, 3, 3, 2, 2]",20.8,60.04735446,,
4,0.54029919,6.202122527,2.6,"[2, 4, 4, 1]",10.4,0.51611495,,
4,0.561248841,4.785055078,2.6,"[3, 2, 2, 4]",10.4,0.704157114,,
4,0.530636965,5.512726891,2.6,"[2, 2, 4, 4]",10.4,0.890198469,,
5,0.518775256,3.752652498,2.6,"[1, 3, 3, 2, 2]",13,1.345299959,,
5,0.658094774,0.818010356,2.6,"[2, 4, 4, 1, 1]",13,1.755391836,,
5,0.562221219,3.319259807,2.6,"[1, 1, 3, 3, 2]",13,1.773396492,,
5,0.528016633,3.435626778,2.6,"[1, 1, 3, 3, 2]",13,1.784398794,,
5,0.557991882,3.537880148,2.6,"[1, 1, 3, 3, 2]",13,1.994444132,,
6,0.747474099,3.020048937,2.6,"[4, 1, 1, 3, 3, 2]",15.6,2.619585276,,
6,0.706836978,0.068366189,2.6,"[3, 2, 2, 4, 4, 1]",15.6,3.303737879,,
6,0.674713025,0.692367141,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.585802078,,
6,0.684516172,3.965604419,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.642814398,,
6,0.643456083,5.723656348,2.6,"[3, 3, 2, 2, 4, 4]",15.6,3.673821211,,
7,0.732346182,1.827001716,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,6.140371799,,
5,0.543972385,2.899808156,2.6,"[1, 1, 3, 3, 2]",13,10.73339891,,
5,0.561995541,6.033612814,2.6,"[2, 2, 4, 4, 1]",13,13.61404276,,
5,0.618799714,2.082946442,2.6,"[4, 1, 1, 3, 3]",13,16.04658699,,
6,0.644922938,4.372387649,2.6,"[1, 3, 3, 2, 2, 4]",15.6,18.0840416,,
7,0.68681887,1.417518086,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,22.76806402,,
7,0.725398156,3.678980329,2.6,"[4, 1, 1, 3, 3, 2, 2]",18.2,24.51247859,,
6,0.667193542,1.132694251,2.6,"[2, 4, 4, 4, 1, 1]",15.6,32.09713125,,
8,0.741396864,4.256902875,2.6,"[4, 1, 1, 1, 3, 3, 2, 2]",20.8,60.07142711,,
4,0.569932494,6.183851252,2.6,"[2, 4, 4, 1]",10.4,0.51611495,,
4,0.521079054,0.111751005,2.6,"[2, 4, 4, 1]",10.4,0.704157352,,
4,0.541315175,4.170790981,2.6,"[3, 3, 2, 2]",10.4,0.890198469,,
5,0.560531146,3.757085241,2.6,"[1, 3, 3, 2, 2]",13,1.345299959,,
5,0.532102671,5.794915782,2.6,"[3, 2, 2, 4, 4]",13,1.755392075,,
5,0.575108478,2.580297393,2.6,"[4, 1, 1, 3, 3]",13,1.773396492,,
5,0.539929295,3.430090654,2.6,"[1, 1, 3, 3, 2]",13,1.784398794,,
5,0.552526694,0.374268686,2.6,"[2, 2, 4, 4, 1]",13,1.994444847,,
6,0.629763389,1.565514516,2.6,"[2, 4, 4, 1, 1, 3]",15.6,2.619585514,,
6,0.744522487,4.81560179,2.6,"[1, 3, 3, 2, 2, 4]",15.6,3.303737879,,
6,0.707404328,2.257366514,2.6,"[4, 4, 1, 1, 3, 3]",15.6,3.586796284,,
6,0.697564255,2.441899295,2.6,"[4, 4, 1, 1, 3, 3]",15.6,3.642814398,,
6,0.655797094,4.043142016,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673821211,,
7,0.732485435,1.737226586,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,6.140371799,,
5,0.524207766,6.079468524,2.6,"[2, 2, 4, 4, 1]",13,10.73439956,,
5,0.569589456,2.89993224,2.6,"[1, 1, 3, 3, 2]",13,13.614043,,
5,0.622171468,0.529243295,2.6,"[2, 4, 4, 1, 1]",13,16.05058742,,
6,0.64559588,4.394903103,2.6,"[1, 3, 3, 2, 2, 4]",15.6,18.08601856,,
7,0.687865237,6.090873682,2.6,"[3, 3, 2, 2, 4, 4, 1]",18.2,22.76808834,,
7,0.715462667,5.128261872,2.6,"[1, 3, 3, 2, 2, 4, 4]",18.2,24.51347899,,
6,0.667476844,5.880776027,2.6,"[3, 2, 2, 2, 4, 4]",15.6,32.10413933,,
8,0.735151268,5.954338116,2.6,"[1, 3, 3, 2, 2, 2, 4, 1]",20.8,60.09436607,,
4,0.519328864,0.005317944,2.6,"[2, 4, 4, 1]",10.4,0.516115189,,
4,0.52932883,3.222570918,2.6,"[1, 3, 3, 2]",10.4,0.704157352,,
4,0.549028687,4.030318787,2.6,"[3, 3, 2, 2]",10.4,0.890198469,,
5,0.572695681,0.641330175,2.6,"[2, 4, 4, 1, 1]",13,1.345299959,,
5,0.598066731,2.36281665,2.6,"[4, 1, 1, 3, 3]",13,1.755392075,,
5,0.579519252,1.636710733,2.6,"[4, 4, 1, 1, 3]",13,1.773396492,,
5,0.556196869,4.925039808,2.6,"[3, 3, 2, 2, 4]",13,1.784398794,,
5,0.535758247,0.377686398,2.6,"[2, 2, 4, 4, 1]",13,1.994445086,,
6,0.644460952,6.21814544,2.6,"[3, 2, 2, 4, 4, 1]",15.6,2.619585514,,
6,0.671678401,1.643515379,2.6,"[2, 4, 4, 1, 1, 3]",15.6,3.303738356,,
6,0.736532551,2.287195421,2.6,"[4, 4, 1, 1, 3, 3]",15.6,3.586796999,,
6,0.662844939,0.80189216,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.642814636,,
6,0.661156368,4.152487531,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673821211,,
7,0.733733293,4.130975308,2.6,"[4, 1, 1, 3, 3, 2, 2]",18.2,6.140371799,,
5,0.530750886,6.061951022,2.6,"[2, 2, 4, 4, 1]",13,10.73439956,,
5,0.568547663,1.355984598,2.6,"[4, 4, 1, 1, 3]",13,13.61604214,,
5,0.622475254,0.500567587,2.6,"[2, 4, 4, 1, 1]",13,16.05058765,,
6,0.642783394,2.79683669,2.6,"[4, 1, 1, 3, 3, 2]",15.6,18.08704257,,
6,0.705497129,2.11941914,2.6,"[4, 4, 1, 1, 3, 3]",15.6,22.76808929,,
7,0.716760022,2.101728996,2.6,"[2, 4, 4, 1, 1, 3, 3]",18.2,24.51447868,,
6,0.666396634,5.853508846,2.6,"[3, 2, 2, 2, 4, 4]",15.6,32.1051755,,
8,0.74166572,4.210629824,2.6,"[4, 1, 1, 1, 3, 3, 2, 2]",20.8,60.09743118,,
4,0.522747637,3.119451465,2.6,"[1, 3, 3, 2]",10.4,0.516115189,,
4,0.559763308,3.827388919,2.6,"[3, 3, 2, 2]",10.4,0.704157591,,
4,0.550774747,4.062433307,2.6,"[3, 3, 2, 2]",10.4,0.890198469,,
5,0.601493942,3.749211194,2.6,"[1, 3, 3, 2, 2]",13,1.345299959,,
5,0.657895947,0.803818276,2.6,"[2, 4, 4, 1, 1]",13,1.755392075,,
5,0.581270843,2.45501044,2.6,"[4, 1, 1, 3, 3]",13,1.773396492,,
5,0.55887017,4.968927946,2.6,"[3, 3, 2, 2, 4]",13,1.784398794,,
5,0.565809733,3.445092385,2.6,"[1, 1, 3, 3, 2]",13,1.994445086,,
6,0.657517263,1.476558605,2.6,"[2, 4, 4, 1, 1, 3]",15.6,2.619585514,,
6,0.682552173,3.314225933,2.6,"[4, 1, 1, 3, 3, 2]",15.6,3.303738356,,
6,0.673691725,0.697789829,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.586798191,,
6,0.687034935,2.460437657,2.6,"[4, 4, 1, 1, 3, 3]",15.6,3.642814636,,
6,0.679514296,2.601634565,2.6,"[4, 4, 1, 1, 3, 3]",15.6,3.673821211,,
7,0.736207211,3.303710687,2.6,"[4, 4, 1, 1, 3, 3, 2]",18.2,6.140372515,,
5,0.531137827,1.357937626,2.6,"[4, 4, 1, 1, 3]",13,10.73439956,,
5,0.566866893,6.107326672,2.6,"[2, 2, 4, 4, 1]",13,13.61604333,,
5,0.620967773,3.63493018,2.6,"[1, 3, 3, 2, 2]",13,16.05158734,,
6,0.644316418,1.231532694,2.6,"[2, 4, 4, 1, 1, 3]",15.6,18.10204554,,
7,0.689862522,1.362473782,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,22.77108955,,
7,0.724331853,2.118619568,2.6,"[2, 4, 4, 1, 1, 3, 3]",18.2,24.51447868,,
6,0.667912196,4.288593579,2.6,"[1, 3, 3, 3, 2, 2]",15.6,32.10617566,,
8,0.741735712,4.245151241,2.6,"[4, 1, 1, 1, 3, 3, 2, 2]",20.8,60.21137905,,
4,0.527895285,3.160381205,2.6,"[1, 3, 3, 2]",10.4,0.516115189,,
4,0.51080993,5.008289348,2.6,"[3, 2, 2, 4]",10.4,0.705156803,,
4,0.507591585,5.836853405,2.6,"[2, 2, 4, 4]",10.4,0.890198708,,
5,0.609009885,2.233431614,2.6,"[4, 1, 1, 3, 3]",13,1.345299959,,
5,0.657950273,5.466144115,2.6,"[3, 2, 2, 4, 4]",13,1.755392075,,
5,0.592530749,3.294962918,2.6,"[1, 1, 3, 3, 2]",13,1.773396492,,
5,0.567738772,4.157020084,2.6,"[1, 3, 3, 2, 2]",13,1.784398794,,
5,0.628338362,3.435267601,2.6,"[1, 1, 3, 3, 2]",13,1.994445086,,
6,0.688925752,1.463874706,2.6,"[2, 4, 4, 1, 1, 3]",15.6,2.619585514,,
6,0.684926054,1.784074879,2.6,"[2, 4, 4, 1, 1, 3]",15.6,3.303738356,,
6,0.681525372,0.701666815,2.6,"[2, 2, 4, 4, 1, 1]",15.6,3.586800814,,
6,0.670096502,3.955703055,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.642814875,,
6,0.688948371,4.011194406,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673821211,,
7,0.747978559,1.770339417,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,6.140372515,,
5,0.527220591,6.150573787,2.6,"[2, 2, 4, 4, 1]",13,10.73538566,,
5,0.561781056,2.854532451,2.6,"[1, 1, 3, 3, 2]",13,13.61702609,,
5,0.621001895,3.67067739,2.6,"[1, 3, 3, 2, 2]",13,16.05258751,,
6,0.647365214,3.642050776,2.6,"[1, 1, 3, 3, 2, 2]",15.6,18.18306375,,
7,0.686298482,1.409121194,2.6,"[2, 2, 4, 4, 1, 1, 3]",18.2,22.77260113,,
7,0.724397252,0.55996488,2.6,"[3, 2, 2, 4, 4, 1, 1]",18.2,24.51544738,,
6,0.667648407,1.186746931,2.6,"[2, 4, 4, 4, 1, 1]",15.6,32.1061759,,
8,0.742163419,1.088822128,2.6,"[3, 2, 2, 2, 4, 4, 1, 1]",20.8,60.25746775,,
4,0.538301812,0.002485552,2.6,"[2, 4, 4, 1]",10.4,0.516115189,,
4,0.519075477,4.85607825,2.6,"[3, 2, 2, 4]",10.4,0.705157042,,
4,0.519271138,2.462521296,2.6,"[1, 1, 3, 3]",10.4,0.890198708,,
5,0.657316661,5.322088786,2.6,"[3, 2, 2, 4, 4]",13,1.345300198,,
5,0.616730785,5.420577346,2.6,"[3, 2, 2, 4, 4]",13,1.755392313,,
5,0.600562042,1.643594589,2.6,"[4, 4, 1, 1, 3]",13,1.773396492,,
5,0.591393907,5.639323083,2.6,"[3, 2, 2, 4, 4]",13,1.784398794,,
5,0.582584186,0.293963206,2.6,"[2, 2, 4, 4, 1]",13,1.994445324,,
6,0.743044834,1.55325812,2.6,"[2, 4, 4, 1, 1, 3]",15.6,2.619585514,,
6,0.706043722,1.72580766,2.6,"[2, 4, 4, 1, 1, 3]",15.6,3.303738356,,
6,0.620069345,5.802824918,2.6,"[3, 3, 2, 2, 4, 4]",15.6,3.586801052,,
6,0.687995773,3.934115421,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.642815113,,
6,0.694816898,4.171135432,2.6,"[1, 1, 3, 3, 2, 2]",15.6,3.673821211,,
7,0.728547351,5.6886081,2.6,"[1, 3, 3, 2, 2, 4, 4]",18.2,6.141364574,,
