gate length,Theta,Phi,dt,combination,total time,computing time
18,1.502043405,0.895740602,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 0]",46.8,65.31436515
26,2.260669434,5.658877929,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 0]",67.6,134.8954384
18,1.240562912,1.261304127,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 4, 4, 1, 2, 1]",46.8,3716.053614
19,1.551966252,0.439716991,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 4, 1, 1, 2, 2, 2, 4, 1, 1]",49.4,637.2657831
10,0.815811544,3.853674746,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 3, 0]",26,19.75128937
26,2.425207692,2.42027131,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",67.6,27.34946513
18,1.661418388,2.275291429,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",46.8,23.18917298
1,0.234562325,0.62692644,2.6,[1],2.6,0.015756607
4,0.550862224,0.572054938,2.6,"[4, 4, 1, 1]",10.4,2.055930138
1,1.140154666,3.665846637,2.6,[-1],2.6,4950.407019
1,1.895840592,3.921944159,2.6,[-1],2.6,4739.407205
0,0.053398383,1.216953592,2.6,[],0,0
1,0.221220828,3.75883056,2.6,[2],2.6,0.015721798
10,0.674150769,0.260517153,2.6,"[4, 1, 1, 3, 3, 2, 2, 1, 4, 3]",26,58.79740644
18,1.379005065,1.04248316,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 2, 4, 4, 0, 1]",46.8,314.3097725
0,0.058054484,6.037270061,2.6,[],0,0
26,2.329586085,6.272419485,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 1]",67.6,59.43571758
18,1.811069286,4.62733398,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.8,14.23955393
33,2.855702858,0.736949713,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 0, 0]",85.8,268.1779034
1,0.201835898,2.072955578,2.6,[3],2.6,0.015689373
32,3.028839087,1.219870147,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4]",83.2,45.80078411
0,0.042057968,5.976887535,2.6,[],0,0
10,0.779446493,0.215043042,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 1, 0]",26,24.3580215
33,2.968963033,4.397504433,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3]",85.8,224.9610856
19,1.555218628,0.325940509,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 2, 3, 2, 2, 4, 4, 1]",49.4,356.4607503
1,0.269006042,3.908808561,2.6,[2],2.6,0
27,2.235847177,2.769493104,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 4, 2]",70.2,650.1101911
18,1.491261279,3.090661715,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 4, 2]",46.8,79.82627082
27,2.135942598,1.789016727,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 2, 0, 1]",70.2,1682.567138
18,1.511810036,3.239265944,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 1, 3]",46.8,65.2099452
1,1.870717719,1.025286225,2.6,[-1],2.6,4831.208318
19,1.368986084,5.010521722,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 3, 1, 3, 3, 2, 2, 2]",49.4,1419.233416
2,0.326769192,2.530643437,2.6,"[3, 3]",5.2,0.127027273
11,0.944889006,1.427533547,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 0, 3]",28.6,14.95798445
4,0.535709959,4.885357247,2.6,"[3, 2, 2, 4]",10.4,0.879217625
1,1.097179084,4.221977448,2.6,[-1],2.6,4453.939862
1,1.21594724,4.032672187,2.6,[-1],2.6,4838.36659
12,0.882482206,0.486569682,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 1, 2]",31.2,95.17661047
26,2.232298598,2.589173736,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",67.6,210.0425935
26,2.263192034,5.69128973,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2]",67.6,143.0294635
10,0.9127745,1.632141921,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 1]",26,6.794595242
9,0.567091608,2.488637491,2.6,"[3, 3, 2, 2, 4, 1, 3, 3, 2]",23.4,83.13404489
2,0.346772976,5.699663764,2.6,"[4, 4]",5.2,0.109565496
26,2.368591085,4.135991961,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",67.6,46.67817712
32,2.918738526,1.928329677,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",83.2,72.41729689
33,2.796662171,5.485196347,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 3, 2]",85.8,441.5931883
2,0.214840877,1.650631461,2.6,"[1, 3]",5.2,0.063206196
33,3.093108961,4.024528249,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,152.5898068
1,1.798297272,1.125646665,2.6,[-1],2.6,4671.46665
10,0.81243091,5.738378582,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 4, 0]",26,19.93438697
1,1.065472659,2.686296504,2.6,[-1],2.6,4609.078619
3,0.389970684,0.609441649,2.6,"[4, 4, 1]",7.8,0.53668952
1,1.137482696,2.71981671,2.6,[-1],2.6,4817.054556
33,2.746836897,2.141349195,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 0, 0, 0]",85.8,757.3211496
0,0.072546659,5.680906535,2.6,[],0,0
12,0.911366364,5.219714797,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 2]",31.2,56.31267643
18,1.610400105,4.591450796,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 4]",46.8,30.26992321
33,2.926727561,0.730168845,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,182.4124532
18,1.674840739,5.284787298,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",46.8,17.90540457
1,1.062948315,4.321794012,2.6,[-1],2.6,4345.737712
0,0.122220981,4.719093332,2.6,[],0,0
26,2.630243004,5.400480743,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4]",67.6,26.00512791
33,3.099955284,4.831506075,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 3]",85.8,153.2202659
18,1.637470841,5.512992084,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",46.8,19.95745039
19,1.397135371,2.072083095,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 0, 4, 1, 1]",49.4,1314.881573
10,0.721697461,5.932146992,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 4, 3]",26,39.62968111
18,1.349732615,1.248195622,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 4, 4, 1, 4, 1]",46.8,711.1719608
26,2.33520221,3.633247743,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 0]",67.6,68.08863544
2,0.204162722,0.18279644,2.6,"[4, 1]",5.2,0.062784195
3,0.414572689,6.231510178,2.6,"[4, 4, 1]",7.8,1.677235842
26,2.098419123,0.7657372,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 4, 2, 3]",67.6,557.0734377
11,0.704114875,6.168342794,2.6,"[4, 4, 1, 1, 3, 3, 3, 2, 0, 0, 0]",28.6,156.6130741
4,0.419663129,0.016658726,2.6,"[2, 4, 4, 1]",10.4,0.800531387
3,0.40462936,3.413379141,2.6,"[3, 3, 2]",7.8,0.361421347
27,2.136792893,5.029404607,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3, 1, 0, 2]",70.2,1744.161543
1,1.060710404,3.312180913,2.6,[-1],2.6,4687.95664
18,1.359478296,6.158493082,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2, 0, 3]",46.8,581.6241965
10,0.999670957,1.507628092,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",26,6.286500931
10,0.924110092,2.530898115,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",26,6.650276661
1,1.965927776,2.769621384,2.6,[-1],2.6,4886.960608
2,0.29339135,2.491766155,2.6,"[3, 3]",5.2,0.109915495
18,1.266443377,0.822932781,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 2, 0, 4, 4]",46.8,2913.240521
26,2.102944933,3.006061342,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 3, 0, 4]",67.6,1005.908569
0,0.00046638,2.599058342,2.6,[],0,0
0,0.071725087,1.764483528,2.6,[],0,0
26,2.1505239,4.228460009,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3, 3, 3]",67.6,477.0417202
2,0.273435802,4.687909058,2.6,"[2, 2]",5.2,0.109921217
0,0.064037342,4.016905989,2.6,[],0,0.015656471
4,0.395966233,1.277870162,2.6,"[4, 4, 1, 1]",10.4,1.270094872
26,2.122559748,0.975687128,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 0, 4, 0, 4]",67.6,553.3299131
32,2.900972007,3.541368161,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 3]",83.2,104.8227291
0,0.165132096,1.782741939,2.6,[],0,0
32,2.994799951,5.39890255,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]",83.2,52.84127712
0,0.129624986,1.790831284,2.6,[],0,0
33,2.847652843,5.603190543,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 3]",85.8,383.841449
3,0.42001664,4.624676872,2.6,"[2, 2, 4]",7.8,1.692919254
1,1.679029896,2.643725096,2.6,[-1],2.6,4715.865821
10,0.833534169,6.215218695,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 0]",26,11.63260865
10,0.709576614,2.794244742,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 0, 0]",26,50.78228998
11,1.146444261,1.395989442,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",28.6,7.588593006
18,1.727107192,4.764140565,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",46.8,14.25052428
27,2.515022551,1.85431785,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",70.2,31.11730313
11,0.761551509,3.774200664,2.6,"[3, 2, 2, 4, 4, 1, 1, 0, 3, 1, 2]",28.6,94.21447682
1,2.510069018,2.616610005,2.6,[-1],2.6,4273.671777
27,2.24306645,3.444074743,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 0]",70.2,396.3203197
26,2.351637985,2.388591379,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",67.6,51.18409157
33,2.881741561,3.009233032,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",85.8,237.3503146
18,1.495853984,5.303149931,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 1]",46.8,89.19345689
33,3.05858913,4.99065694,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3]",85.8,194.7047787
26,2.604845675,1.494649186,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3]",67.6,25.40030789
18,1.251987332,4.5609295,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3, 1, 3, 2]",46.8,3025.584326
1,1.168524532,0.220580868,2.6,[-1],2.6,4453.769805
33,2.902742716,0.76697219,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4]",85.8,294.1331487
1,1.791881937,4.436113419,2.6,[-1],2.6,4034.089415
1,0.238196045,3.775139748,2.6,[2],2.6,0.015654325
2,0.368870891,1.79913657,2.6,"[1, 3]",5.2,0.063158274
0,0.089829016,3.337735062,2.6,[],0,0
33,2.804956111,5.010002402,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1, 3, 2]",85.8,529.8716471
10,0.988860237,4.625260036,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4]",26,6.333379984
10,1.042589083,0.155112196,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1]",26,5.881196976
18,1.229618137,2.869745462,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2, 2, 2, 4, 1, 4, 3, 2, 2]",46.8,4573.749265
33,2.703084951,4.160938075,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 4, 3, 3]",85.8,1942.952673
27,2.448898747,2.668777532,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2, 2]",70.2,64.32181621
10,0.778434263,0.741197953,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 4, 4]",26,23.96652913
26,2.097339927,0.616233657,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 1, 4, 3, 3]",67.6,634.646498
33,3.065383656,0.099490396,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,152.8337164
33,2.924628449,4.944062925,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 3]",85.8,192.563519
10,0.84509464,4.38733324,2.6,"[2, 2, 4, 4, 1, 1, 3, 2, 4, 4]",26,30.85550809
1,1.239045518,3.64821105,2.6,[-1],2.6,4563.948695
1,1.904638462,2.540406837,2.6,[-1],2.6,4758.390456
5,0.608258457,5.164890558,2.6,"[3, 2, 2, 4, 4]",13,3.555868387
18,1.427581827,5.644114519,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 4, 0, 1]",46.8,158.706954
1,1.656987169,1.758532406,2.6,[-1],2.6,4963.992994
10,0.911650941,5.417739884,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",26,9.030412912
32,3.099133021,0.29565041,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4]",83.2,51.75674987
18,1.622571935,0.651993378,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",46.8,24.93587399
33,3.020840698,5.748031267,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 2]",85.8,155.1840744
1,3.089525559,4.945089012,2.6,[-1],2.6,3244.927733
10,1.058808421,2.400574096,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",26,6.078963995
26,2.559512109,0.806988379,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",67.6,26.9249959
1,1.964333525,0.117966986,2.6,[-1],2.6,4924.215873
18,1.51067625,5.557486877,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 2]",46.8,60.29194736
3,0.457565174,0.353784602,2.6,"[4, 4, 1]",7.8,0.504891396
26,2.078537858,1.58435146,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 0, 0, 3, 0]",67.6,1016.247834
27,2.647494404,3.115439064,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2]",70.2,28.42010379
0,0.199712677,1.855471568,2.6,[],0,0
27,2.465729785,0.297785069,2.6,"[4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3]",70.2,67.15460849
1,1.88870072,3.175659607,2.6,[-1],2.6,4723.720016
1,1.02372708,2.636824046,2.6,[-1],2.6,4924.056799
0,0.017176314,5.815935867,2.6,[],0,0
1,1.069785805,1.185855577,2.6,[-1],2.6,4313.243522
2,0.324924953,3.376146886,2.6,"[3, 2]",5.2,0.062706709
32,3.024770331,2.314800196,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1]",83.2,53.68151259
33,2.90039197,4.609380838,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 1, 3, 2]",85.8,199.6502695
33,3.024845136,2.583034579,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 4, 1, 1]",85.8,154.9530165
18,1.482843573,4.636576117,2.6,"[2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 0, 4, 2]",46.8,98.12339211
33,2.898066664,1.791511409,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 2, 4, 1]",85.8,199.4183888
26,2.469901067,2.039348754,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",67.6,25.94311786
10,0.966036663,0.899609329,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",26,6.089926958
27,2.380251435,4.767157139,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2, 0]",70.2,106.7828536
1,1.18864323,4.026107326,2.6,[-1],2.6,4727.781286
26,2.243606326,0.874849233,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 1, 1, 4]",67.6,151.8145149
1,1.100832326,5.130711689,2.6,[-1],2.6,5239.886059
5,0.518939885,4.600397312,2.6,"[3, 3, 2, 2, 4]",13,3.183255434
0,0.152852922,1.437939033,2.6,[],0,0
4,0.408784344,3.217318573,2.6,"[1, 3, 3, 2]",10.4,0.800060511
26,2.264910325,2.434244928,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 3, 1, 2]",67.6,116.2797084
18,1.288539581,0.979703847,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 1, 1, 3, 3]",46.8,1096.063739
10,0.941131163,3.899770677,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2]",26,6.554641008
2,0.239327363,3.49918457,2.6,"[3, 2]",5.2,0.06281352
33,2.874485768,3.347906567,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 1]",85.8,284.1423714
18,1.270019942,1.110216198,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 3, 2, 4, 4, 1, 4, 0]",46.8,3078.59965
1,1.778971728,5.992074572,2.6,[-1],2.6,4623.351779
18,1.736917968,2.444594099,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",46.8,14.95903158
1,1.092903719,4.134260652,2.6,[-1],2.6,4635.33832
0,0.080496048,4.459055475,2.6,[],0,0
2,0.270936869,1.925611113,2.6,"[1, 3]",5.2,0.062811852
33,2.877037053,3.548213371,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 1, 0, 0]",85.8,259.4793
18,1.33830547,3.064622763,2.6,"[3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 4, 3, 1, 0]",46.8,717.6537604
10,0.763371375,2.95340626,2.6,"[3, 3, 2, 2, 4, 4, 1, 3, 2, 2]",26,33.4254427
27,2.424147862,1.846811271,2.6,"[1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 2]",70.2,89.63595414
26,2.626134273,0.681159699,2.6,"[1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1]",67.6,26.03942108
4,0.498716925,4.268708934,2.6,"[3, 3, 2, 2]",10.4,1.285332203
4,0.517537611,5.164657714,2.6,"[2, 2, 4, 4]",10.4,2.070026159
26,2.496895674,2.27373596,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3]",67.6,26.03910613
10,0.926658089,1.200616542,2.6,"[1, 1, 3, 3, 2, 2, 4, 1, 3, 3]",26,38.48715591
26,2.180222413,5.441140172,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 4, 0, 0]",67.6,257.976294
1,1.203845211,5.029814547,2.6,[-1],2.6,4807.268308
12,0.94787477,0.509668085,2.6,"[4, 4, 1, 1, 3, 3, 2, 2, 2, 2, 4, 1]",31.2,44.815516
1,1.802664189,2.630844061,2.6,[-1],2.6,4672.586675
0,0.131317825,2.598399728,2.6,[],0,0
10,0.718273913,5.840981218,2.6,"[4, 4, 1, 1, 3, 3, 2, 4, 4, 3]",26,39.71355605
27,2.153469253,4.860921274,2.6,"[2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 0, 3, 3, 3, 0]",70.2,1455.522817
4,0.475397559,0.45336041,2.6,"[4, 4, 1, 1]",10.4,2.023710251
33,2.76636481,2.198525792,2.6,"[3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 4, 4, 1, 1, 3, 3, 2, 2, 2, 4, 4, 0, 0]",85.8,560.2637568
1,1.573149951,5.944575323,2.6,[-1],2.6,4656.084289
