Case,gate length,Theta,Phi,dt,DL combination,DL fidelity,DL real time,DL computing time
case2584,35,0.24181641009682472,5.450793439051705,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4],0.98545,91.0,0.09073
case2585,35,2.9532615748290327,1.056797075008714,2.6,[0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4],0.00884,91.0,0.09258
case2586,35,3.0788525851449515,3.3180695652529617,2.6,[0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 2 2 4 4 1 1 1 3 3 2 2 4 4 1 1 1],0.00098,91.0,0.10753
case2587,35,1.0467077180111213,5.399798269512903,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4],0.75021,91.0,0.11009
case2588,35,1.2359580439975586,2.64245462385226,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 2 4 4 1 1 3 3],0.66431,91.0,0.09995
case2589,35,2.9121105217116057,3.6977681686559656,2.6,[0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 3],0.01311,91.0,0.12514
case2590,35,1.3301055825179275,4.7523875449883635,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 2 3 2 1],0.61919,91.0,0.08161
case2591,35,2.1894714044004506,2.8364295222339364,2.6,[0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3],0.21002,91.0,0.07772
case2592,35,0.9665712836011584,3.3280236569921136,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2],0.78406,91.0,0.10025
case2593,35,1.5032909242910066,3.549967960331476,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 3 2 2 1 1 1 3 2 2],0.53373,91.0,0.0818
case2594,35,1.1882825242060733,3.849096445107953,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2],0.68663,91.0,0.06938
case2595,35,3.137660196980732,0.26992946596557615,2.6,[0 0 0 1 1 3 3 2 2 2 4 4 1 3 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2],0.0,91.0,0.09972
case2596,35,2.15416200092899,5.485463299553598,2.6,[0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 0 0 0],0.22458,91.0,0.08381
case2597,35,2.384426585676535,2.028276002292422,2.6,[0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3],0.13661,91.0,0.07225
case2598,35,2.068699981109056,1.8923631213715115,2.6,[0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 4 4 4 1],0.26121,91.0,0.11848
case2599,35,2.5924825053132796,4.1446561809368445,2.6,[0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2],0.07351,91.0,0.08013
case2600,35,0.6671355498357062,2.4851962943770105,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 1 1 3 2],0.8928,91.0,0.11025
case2601,35,2.1232960647863326,3.782864958904183,2.6,[0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 0 0 0],0.23759,91.0,0.08134
case2602,35,3.082146453178986,1.9715060597533898,2.6,[0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1],0.00088,91.0,0.13056
case2603,35,3.0069731786596843,5.480991894157397,2.6,[0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2],0.00452,91.0,0.08714
case2604,35,2.7722464372479676,1.7100751154204836,2.6,[0 0 1 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 1 4 3],0.03372,91.0,0.08803
case2605,35,0.9773843020101296,6.2539044678021645,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1],0.7796,91.0,0.07219
case2606,35,1.7549708311951202,1.2705695240026564,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.40843,91.0,0.08934
case2607,35,2.2660669892793823,3.101867489184507,2.6,[0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 0 0],0.1797,91.0,0.1267
case2608,35,0.2364959632460214,3.5199248417524487,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],0.98608,91.0,0.10316
case2609,35,0.4538548456375302,4.959218753099708,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4],0.94938,91.0,0.0878
case2610,35,2.0641127734136204,3.16186610779898,2.6,[0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 4 1 1 3],0.26323,91.0,0.08874
case2611,35,0.8568192298838301,3.2325173640584843,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 3],0.82742,91.0,0.09288
case2612,35,0.061299041227188864,1.9166174774653302,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99906,91.0,0.07528
case2613,35,2.5993455455111327,4.570748256879536,2.6,[0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.07172,91.0,0.132
case2614,35,1.5238404881354202,3.4990825127636422,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 2 4 4 1 4 1 1 3 3 2],0.52347,91.0,0.10046
case2615,35,0.12158351721981847,1.8255941684462458,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99631,91.0,0.09051
case2616,35,1.2133590477236997,1.0891622623534112,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 3 2 2 4 4 1 1],0.67494,91.0,0.08866
case2617,35,2.101649848779042,2.2226127777701037,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 0 2 4 2],0.24687,91.0,0.07519
case2618,35,1.4362789349780445,5.413051375226707,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2 1],0.56706,91.0,0.17266
case2619,35,0.876186728426078,4.145622015596219,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 4],0.82004,91.0,0.11978
case2620,35,0.7257592926752293,3.3415118562846673,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2],0.874,91.0,0.07022
case2621,35,2.902772811750366,2.879259913300391,2.6,[0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 1],0.01419,91.0,0.07158
case2622,35,1.270069096114912,6.007777426374437,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 4 1 1 1 1 3 2 2 2 4 4],0.64811,91.0,0.09255
case2623,35,3.1327789128589725,1.7906480953690522,2.6,[0 0 0 3 3 2 2 1 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1],2e-05,91.0,0.1151
case2624,35,0.2803680749314554,2.5287733614379957,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3],0.98048,91.0,0.09765
case2625,35,2.741797248774478,6.012540736319518,2.6,[0 0 0 0 0 0 2 2 4 4 4 1 1 3 3 2 2 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 4 4 1],0.03943,91.0,0.08637
case2626,35,1.5157019841498687,1.1343943555554603,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 1 3 3 3 3 2 2 4 4 1 1],0.52753,91.0,0.08914
case2627,35,2.0097707560868425,5.17310571566842,2.6,[0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 3 2 1],0.28749,91.0,0.10202
case2628,35,2.3929040634137175,2.588443464252597,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3],0.13371,91.0,0.08751
case2629,35,0.6835927284931527,3.3493435141656103,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 2 3 2],0.88765,91.0,0.16514
case2630,35,0.8197769368808782,4.494689415559565,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 3 3 2],0.84119,91.0,0.06271
case2631,35,0.3025770282958151,0.7107710550565135,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],0.97729,91.0,0.06325
case2632,35,2.063326634063507,5.952826173027761,2.6,[0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 3 4 3 3],0.26357,91.0,0.1188
case2633,35,1.4604114489613673,2.836096395212583,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 2 4 4 1 1 3 3],0.55508,91.0,0.08954
case2634,35,1.3410034462575666,3.991171578292397,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 2 0 4],0.61389,91.0,0.08903
case2635,35,3.0118636413598834,1.0409735965583276,2.6,[0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4],0.0042,91.0,0.08712
case2636,35,0.5946917834739591,2.4447997228962426,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3],0.91416,91.0,0.08558
case2637,35,0.04586940731422978,1.078864750531246,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99947,91.0,0.0821
case2638,35,1.0048670400219497,0.6832877229610014,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1],0.7681,91.0,0.1066
case2639,35,3.0197297158553322,0.07016307983273185,2.6,[0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2],0.00371,91.0,0.11
case2640,35,2.2664806436215024,2.0207732394493605,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 0],0.17954,91.0,0.07457
case2641,35,2.31502402582967,1.7231617395797254,2.6,[0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 0 4 1],0.1613,91.0,0.06948
case2642,35,3.062240315486887,2.5939903980079855,2.6,[0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1],0.00157,91.0,0.0976
case2643,35,0.4443652292798366,2.750483424617161,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3],0.95144,91.0,0.16367
case2644,35,2.5540354311480367,6.077264505805094,2.6,[0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1],0.08385,91.0,0.08315
case2645,35,1.9039991515891233,4.434623682024607,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.33646,91.0,0.07578
case2646,35,2.725828762075457,6.245538343135454,2.6,[0 0 0 0 0 0 3 2 4 4 1 1 3 3 3 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1],0.0426,91.0,0.11441
case2647,35,0.009535308549741278,5.909208592566915,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99998,91.0,0.09452
case2648,35,1.9695762159726888,4.048782203339434,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.30585,91.0,0.10495
case2649,35,0.28658818063736224,0.3432779280265954,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1],0.97961,91.0,0.09765
case2650,35,1.0219334957201602,5.365837005164668,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4],0.76086,91.0,0.09414
case2651,35,2.280381994175353,4.683382904160167,2.6,[0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 4 4],0.17424,91.0,0.07225
case2652,35,1.238445579246505,1.1184159432287035,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 1 3 3 3 3 2 4 4 4 1 1],0.66313,91.0,0.12101
case2653,35,1.3244744854853217,5.451377570220409,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 4 4 1 1],0.62192,91.0,0.11632
case2654,35,2.082337518973006,0.5032342575267902,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 3],0.25524,91.0,0.08314
case2655,35,2.8987589061924046,2.466785243568653,2.6,[0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1 1],0.01467,91.0,0.09689
case2656,35,0.0928687388479806,0.5307998392641007,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99785,91.0,0.08234
case2657,35,0.8973175843700082,0.5543057650318144,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 4 4],0.81185,91.0,0.12797
case2658,35,1.5991097146016027,2.3768692664183435,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 2],0.48585,91.0,0.0864
case2659,35,1.5906050807104355,5.605350006343209,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 0],0.4901,91.0,0.08764
case2660,35,1.1706959956356016,1.7512958169630388,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 1 3 3 2 2 4 4 1 1 3],0.69476,91.0,0.10839
case2661,35,3.0822041282926937,2.0536099918036466,2.6,[0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1],0.00088,91.0,0.07317
case2662,35,1.2799661299662548,0.755650759228572,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1],0.64337,91.0,0.06302
case2663,35,1.6823455379021757,3.321734268823258,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3],0.44434,91.0,0.11118
case2664,35,0.31255090132418056,5.754901115926184,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4],0.97578,91.0,0.07702
case2665,35,2.00233104226659,4.242236407346455,2.6,[0 0 0 0 0 0 0 0 0 2 2 4 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 1 2 2],0.29087,91.0,0.08336
case2666,35,1.4244133685867044,2.204344674206517,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1 1 1],0.57293,91.0,0.08855
case2667,35,2.0428270397906565,2.3706111642818546,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 3 1 1],0.27265,91.0,0.09298
case2668,35,1.9172299257728704,1.4208106884869207,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.33023,91.0,0.08325
case2669,35,2.365961204094194,4.853185282934296,2.6,[0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.14301,91.0,0.13994
case2670,35,2.3390973209188095,0.6840720754066806,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 3],0.15254,91.0,0.09905
case2671,35,2.5528190065406333,2.5286514502174957,2.6,[0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3],0.08419,91.0,0.11178
case2672,35,0.6309355784298455,0.3216168007412952,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 3 4 4 2 3],0.90374,91.0,0.07806
case2673,35,0.7609873042532326,2.8384752324029607,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 3 2 2],0.86208,91.0,0.1069
case2674,35,1.4101765529584793,2.0636916663674367,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 4 1],0.57997,91.0,0.13795
case2675,35,2.68437637512044,5.768469426081379,2.6,[0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 1 2 3 4 4],0.05136,91.0,0.09821
case2676,35,2.7707685516161593,2.0941758052258437,2.6,[0 0 3 0 0 0 4 1 1 1 3 3 2 2 4 1 1 1 3 2 2 2 4 1 1 3 3 2 2 4 4 1 1 3 3],0.03399,91.0,0.08945
case2677,35,1.4118493316354461,2.72101452992195,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 3 2 2 2 2 4 4 1 1 3 2],0.57914,91.0,0.058
case2678,35,2.2311334588962124,1.9877188238458148,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 2],0.19331,91.0,0.09689
case2679,35,2.5518298885980215,2.315284613259169,2.6,[0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3],0.08446,91.0,0.1172
case2680,35,2.4269287689504004,0.4153770890811878,2.6,[0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1],0.12234,91.0,0.0888
case2681,35,2.6708263172328848,3.9446195220467968,2.6,[0 0 0 0 0 0 0 3 3 2 2 2 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.05439,91.0,0.07484
case2682,35,1.8513298244520404,1.4288381970490796,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.36157,91.0,0.08775
case2683,35,1.3914163232982422,3.6753963260641735,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3 0 3],0.58921,91.0,0.07842
case2684,35,2.0828600612164405,5.494882201590488,2.6,[0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 4 3 3 1],0.25501,91.0,0.13934
case2685,35,0.46435689741665087,4.2208884429373,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2],0.94705,91.0,0.12329
case2686,35,2.9335560512618337,4.824361038632293,2.6,[0 0 2 4 4 4 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 3],0.01078,91.0,0.0891
case2687,35,2.8808689318035485,3.236328153591426,2.6,[0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1 1 1],0.0169,91.0,0.07415
case2688,35,0.9817110982751814,2.793390139703897,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 2 2 4 4 1 1 1 1 3],0.7778,91.0,0.17271
case2689,35,1.199334188648859,5.869982624101414,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 1 3 3 2 2 4 1],0.68149,91.0,0.08449
case2690,35,1.903892842313634,4.526921194603057,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4],0.33651,91.0,0.07713
case2691,35,2.6674940610894744,1.599215846749402,2.6,[0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3],0.05515,91.0,0.11036
case2692,35,2.4958666090766517,5.247985413891225,2.6,[0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4],0.10067,91.0,0.1272
case2693,35,2.5867294829056213,3.6154194640607473,2.6,[0 0 0 0 0 0 0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2],0.07501,91.0,0.07808
case2694,35,2.894476851674859,6.259966434889517,2.6,[0 0 4 1 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 3 2 2],0.01519,91.0,0.0824
case2695,35,1.0073700803151628,0.5127229214629696,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1 1 3 3 2 2 4 4 4 1],0.76704,91.0,0.08053
case2696,35,1.114823769326627,5.472578105005352,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4],0.72017,91.0,0.07357
case2697,35,0.16395348218255684,4.065420235146063,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.99329,91.0,0.12615
case2698,35,1.0911582097698793,4.349352711479908,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 2],0.73073,91.0,0.09063
case2699,35,1.6594196431598274,5.42297774283668,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 2 4],0.45575,91.0,0.11717
case2700,35,3.006808661193107,3.4399415929547827,2.6,[0 0 0 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 1 3],0.00453,91.0,0.08176
case2701,35,1.1837068692290762,6.16861917841989,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1 1 3 3 2 2 4 4 1],0.68875,91.0,0.15497
case2702,35,1.9970179271618909,3.282865383084504,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2],0.29328,91.0,0.078
case2703,35,1.6237241923079648,4.533413461174282,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 4 4],0.47355,91.0,0.0885
case2704,35,2.1499823178994197,3.0198364832093163,2.6,[0 0 0 0 0 0 0 0 0 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 3 1 1 3],0.22633,91.0,0.1496
case2705,35,2.9562463629167164,3.191446292164729,2.6,[0 0 3 2 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 1 1 3 3 2 2 4 4 4 1 1],0.00856,91.0,0.08522
case2706,35,0.2662568878778974,1.8115579844987926,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3],0.98238,91.0,0.08559
case2707,35,0.4219740732565646,0.26206001174792765,2.6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 1],0.95614,91.0,0.11439
